39.979441,116.406901,39.975402,116.404570,39.972123,116.407260,39.972882,116.412281,39.976921,116.414612,39.980200,116.411923
39.972123,116.407260,39.968084,116.404930,39.964805,116.407620,39.965565,116.412640,39.969604,116.414971,39.972882,116.412281
39.964805,116.407620,39.960766,116.405289,39.957488,116.407979,39.958248,116.412998,39.962286,116.415329,39.965565,116.412640
39.957488,116.407979,39.953449,116.405649,39.950171,116.408338,39.950932,116.413357,39.954970,116.415687,39.958248,116.412998
39.954970,116.415687,39.950932,116.413357,39.947654,116.416045,39.948414,116.421063,39.952452,116.423393,39.955730,116.420706
39.952452,116.423393,39.948414,116.421063,39.945137,116.423750,39.945896,116.428767,39.949934,116.431098,39.953212,116.428411
39.949934,116.431098,39.945896,116.428767,39.942619,116.431453,39.943379,116.436470,39.947415,116.438801,39.950693,116.436115
39.947415,116.438801,39.943379,116.436470,39.940101,116.439155,39.940861,116.444171,39.944897,116.446502,39.948174,116.443817
39.944897,116.446502,39.940861,116.444171,39.937583,116.446855,39.938342,116.451870,39.942378,116.454202,39.945656,116.451518
39.942378,116.454202,39.938342,116.451870,39.935065,116.454554,39.935824,116.459568,39.939859,116.461899,39.943137,116.459216
39.939859,116.461899,39.935824,116.459568,39.932547,116.462250,39.933306,116.467264,39.937341,116.469596,39.940618,116.466914
39.937341,116.469596,39.933306,116.467264,39.930029,116.469945,39.930787,116.474958,39.934822,116.477290,39.938098,116.474609
39.942133,116.476941,39.938098,116.474609,39.934822,116.477290,39.935579,116.482303,39.939613,116.484635,39.942891,116.481955
39.946925,116.484288,39.942891,116.481955,39.939613,116.484635,39.940370,116.489648,39.944404,116.491981,39.947682,116.489301
39.951716,116.491634,39.947682,116.489301,39.944404,116.491981,39.945161,116.496994,39.949195,116.499327,39.952472,116.496648
39.956506,116.498982,39.952472,116.496648,39.949195,116.499327,39.949951,116.504340,39.953984,116.506674,39.957262,116.503995
39.961296,116.506330,39.957262,116.503995,39.953984,116.506674,39.954740,116.511687,39.958773,116.514021,39.962051,116.511343
39.966084,116.513678,39.962051,116.511343,39.958773,116.514021,39.959528,116.519034,39.963561,116.521369,39.966839,116.518691
39.970872,116.521027,39.966839,116.518691,39.963561,116.521369,39.964315,116.526382,39.968348,116.528718,39.971627,116.526040
39.975659,116.528376,39.971627,116.526040,39.968348,116.528718,39.969102,116.533730,39.973134,116.536067,39.976413,116.533390
39.982971,116.528035,39.978938,116.525699,39.975659,116.528376,39.976413,116.533390,39.980446,116.535726,39.983725,116.533049
39.990284,116.527693,39.986251,116.525357,39.982971,116.528035,39.983725,116.533049,39.987758,116.535386,39.991037,116.532708
39.997597,116.527352,39.993564,116.525015,39.990284,116.527693,39.991037,116.532708,39.995070,116.535045,39.998350,116.532367
40.004910,116.527010,40.000877,116.524673,39.997597,116.527352,39.998350,116.532367,40.002383,116.534705,40.005663,116.532026
40.012225,116.526668,40.008191,116.524330,40.004910,116.527010,40.005663,116.532026,40.009697,116.534364,40.012977,116.531685
40.019539,116.526326,40.015506,116.523988,40.012225,116.526668,40.012977,116.531685,40.017011,116.534023,40.020292,116.531344
40.026855,116.525984,40.022821,116.523646,40.019539,116.526326,40.020292,116.531344,40.024325,116.533682,40.027607,116.531003
40.034171,116.525642,40.030136,116.523303,40.026855,116.525984,40.027607,116.531003,40.031641,116.533341,40.034923,116.530661
40.036700,116.517940,40.032666,116.515602,40.029384,116.518284,40.030136,116.523303,40.034171,116.525642,40.037453,116.522961
40.039230,116.510238,40.035195,116.507899,40.031913,116.510582,40.032666,116.515602,40.036700,116.517940,40.039983,116.515258
40.041759,116.502533,40.037724,116.500195,40.034442,116.502879,40.035195,116.507899,40.039230,116.510238,40.042512,116.507555
40.044289,116.494827,40.040253,116.492489,40.036970,116.495173,40.037724,116.500195,40.041759,116.502533,40.045042,116.499849
40.046818,116.487119,40.042781,116.484781,40.039499,116.487467,40.040253,116.492489,40.044289,116.494827,40.047571,116.492142
40.049347,116.479409,40.045310,116.477072,40.042027,116.479758,40.042781,116.484781,40.046818,116.487119,40.050101,116.484433
40.051876,116.471698,40.047838,116.469360,40.044556,116.472048,40.045310,116.477072,40.049347,116.479409,40.052630,116.476722
40.054405,116.463984,40.050367,116.461648,40.047084,116.464336,40.047838,116.469360,40.051876,116.471698,40.055159,116.469010
40.056933,116.456270,40.052895,116.453933,40.049612,116.456622,40.050367,116.461648,40.054405,116.463984,40.057688,116.461296
40.052140,116.448907,40.048101,116.446571,40.044818,116.449261,40.045574,116.454286,40.049612,116.456622,40.052895,116.453933
40.047345,116.441545,40.043307,116.439209,40.040024,116.441900,40.040780,116.446925,40.044818,116.449261,40.048101,116.446571
40.042550,116.434183,40.038511,116.431848,40.035229,116.434539,40.035985,116.439564,40.040024,116.441900,40.043307,116.439209
40.037754,116.426822,40.033715,116.424488,40.030433,116.427179,40.031190,116.432204,40.035229,116.434539,40.038511,116.431848
40.032958,116.419462,40.028918,116.417128,40.025636,116.419820,40.026394,116.424845,40.030433,116.427179,40.033715,116.424488
40.028160,116.412102,40.024120,116.409768,40.020839,116.412461,40.021597,116.417486,40.025636,116.419820,40.028918,116.417128
